text,label
নবাব সিরাজউদ্দৌলাও এমন বলেছিলেন ভুল তোমরা ও করেছ আমিও করেছি শেষ রক্ষা হয়নি শহীদ হলেন,0
১০ কমতে পারে এর চেয়ে বেশি না,0
বাংলাদেশ স্বাধীন করতে লক্ষ লক্ষ মানুষ জীবন দিয়েছে মা বোনেরা ইজ্জত দিয়েছে লক্ষ লক্ষ নারী পুরুষ রাস্তায় নেমে আন্দোলন করেছে আর শিকরা বাঙালির মত জীবন ও ইজ্জত দিতে পারবেনা কখনো খালিস্তান রাষ্ট গঠন করতে পারবেনা,5
শুভ জন্মাষ্টমী মহোৎসব,0
ব্যর্থ দুদক দুদকে সমস্ত কর্মকর্তাকে শরীয়ে নতুনভাবে নিয়োগ দিতে হবে,0
ফিরতেই হবে কারণ বিএনপি খমতায় জাবে,0
চিন সঠিক সিদ্ধান্ত গ্রহণ করেছে,0
বিদ্যুৎ এ এমন কি হয়েছে ভেতরের অবস্থা তুলে ধরেন,0
এইটা কি ডাক্তার ছিল ওইটা তো হইল আওয়ামী লীগের কসাই কসাই কিভাবে ডাক্তার হয় আর ওনার হাতে কিভাবে সাঈদী সাহেবের চিকিৎসা হতে পারে সাঈদী সাহেবের মৃত্যুর সাথে অনেক কিছু জড়িয়ে আছে,5
আললাতুমি দেশবাসী কে মুক্ত কর,3
এবার একটা গাড়ি তবে পেয়েই গেল ধন্যবাদ,0
এটা ১৯৭১ যুদ্ধের সময় বাংলাদেশের বিরোধিতা কারি আমেরিকার সময় না এটা ১৯৭৫ ১৫ ই আগস্টের সময় না তখন আমেরিকান দুতাবসে বংগবন্ধু কে হত্যার নিয়মিত গোপন মিটিং হতো এটা ২০২৩ সাল মনে রাখতে হবে,0
